,action, reward, game over,qbert_x,qbert_y,qbert_tile,snake_x,snake_y,monster_x,monster_y
35,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
36,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
37,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
38,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
39,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
40,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
41,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
42,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
43,0,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
44,3,0.0,False,78.0,25.5,1,0.0,0.0,0.0,0.0
45,0,0.0,False,79.0506329113924,23.582278481012658,1,0.0,0.0,0.0,0.0
46,0,0.0,False,84.0,19.93243243243243,1,0.0,0.0,0.0,0.0
47,0,0.0,False,89.0,25.5,0,0.0,0.0,0.0,0.0
48,0,0.0,False,88.92682926829268,36.08536585365854,0,0.0,0.0,0.0,0.0
49,0,25.0,False,89.0,46.932432432432435,3,0.0,0.0,0.0,0.0
50,0,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
51,0,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
52,0,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
53,0,300.0,False,92.92307692307692,56.794871794871796,3,0.0,0.0,93.8125,51.05
54,0,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
55,0,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
56,0,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
57,3,0.0,False,93.0,55.21052631578947,3,0.0,0.0,0.0,0.0
58,3,0.0,False,95.02597402597402,53.311688311688314,3,0.0,0.0,0.0,0.0
59,0,0.0,False,100.0,49.54054054054054,0,0.0,0.0,0.0,0.0
60,0,0.0,False,105.0,54.5,0,0.0,0.0,0.0,0.0
61,0,0.0,False,104.92682926829268,64.08536585365853,0,0.0,0.0,0.0,0.0
